account_id,follower_count,timestamp,day,cluster_id,cluster_tier,cluster_multiplier,content_quality,reach_24h,likes,comments,shares
33,21291,2024-02-15 08:00:00,45,16,medium,0.8032338706120044,1.0,6096.808259552458,330,47,14
35,131995,2024-02-15 08:00:00,45,1,medium,0.9642066561450202,0.9668631205073762,56987.89394303318,5467,1266,718
31,9341,2024-02-15 08:00:00,45,8,weak,0.6225024375087379,0.5449600957965466,2857.030223339488,126,15,4
43,18942,2024-02-15 08:00:00,45,6,medium,1.0485538432295316,0.6438144318470126,7481.218266638807,296,160,20
48,21080,2024-02-15 08:00:00,45,1,medium,0.9642066561450202,0.5842535370923178,16357.401990566586,1833,406,235
72,8825,2024-02-15 08:00:00,45,16,medium,0.8032338706120044,0.6021577204923687,64.20426920874871,3,0,0
82,363829,2024-02-15 08:00:00,45,10,weak,0.7075894724136546,1.0,72864.17958374885,3715,507,230
84,124910,2024-02-15 08:00:00,45,7,weak,0.5251563387980186,0.2951555076604259,3390.754145105761,136,50,4
85,23367,2024-02-15 08:00:00,45,19,strong,1.342960220819816,0.6873520818469643,7298.060768884926,682,81,71
87,5163,2024-02-15 08:00:00,45,6,medium,1.0485538432295316,0.8176730355793578,1891.0611736256878,79,53,6
40,85079,2024-02-15 08:00:00,45,15,medium,1.004973293027726,0.2562102231034832,16461.97860572532,1342,457,202
141,133199,2024-02-16 14:00:00,46,1,medium,0.9642066561450202,0.40070966444922906,7200.887566555921,860,179,103
116,22755,2024-02-16 14:00:00,46,11,weak,0.6138917368153555,0.9665442512637,23939.05048082815,674,300,115
120,44416,2024-02-16 14:00:00,46,6,medium,1.0485538432295316,0.01,99.22855316679272,5,2,0
126,115928,2024-02-16 14:00:00,46,12,medium,0.9303320079749579,0.6383630766044517,31825.752328462197,1670,467,476
133,55827,2024-02-16 14:00:00,46,16,medium,0.8032338706120044,0.5750195794660649,7655.004329611089,365,71,18
136,16094,2024-02-16 14:00:00,46,17,medium,1.1991848264382745,0.587558677127164,10451.450082938763,574,89,57
139,17936,2024-02-16 14:00:00,46,2,medium,0.9529304658240961,0.6008914182612195,10256.789887958561,571,97,85
146,20906,2024-02-16 14:00:00,46,11,weak,0.6138917368153555,0.3743176128856604,1346.800513610759,43,18,9
199,2514,2024-02-16 14:00:00,46,8,weak,0.6225024375087379,0.9140934941200578,61.93670151656607,3,0,0
165,54368,2024-02-16 14:00:00,46,0,strong,1.6444421370419162,1.0,13631.277719487958,1755,471,310
169,63166,2024-02-16 14:00:00,46,15,medium,1.004973293027726,0.8001463824971895,9340.150121205987,945,249,131
172,47293,2024-02-16 14:00:00,46,14,weak,0.5660353019298114,0.01,129.4342450858275,4,1,0
173,31111,2024-02-16 14:00:00,46,4,weak,0.7170110626873821,0.3200304932323991,713.2781843254805,26,4,1
182,264441,2024-02-16 14:00:00,46,3,strong,1.5930503233038356,0.23395193284262006,112030.76182061595,6204,1485,854
189,10884,2024-02-16 14:00:00,46,6,medium,1.0485538432295316,0.7118795356663956,3774.540817700584,189,85,8
114,15891,2024-02-16 14:00:00,46,7,weak,0.5251563387980186,0.6068751981367038,218.27699016914943,7,3,0
147,2432,2024-02-16 14:00:00,46,12,medium,0.9303320079749579,0.47071596679508626,720.3546284198711,36,12,9
111,16032,2024-02-16 14:00:00,46,13,weak,0.7605451499124486,0.631770649034414,5590.839336103191,379,50,13
196,10074,2024-02-16 14:00:00,46,2,medium,0.9529304658240961,0.27024947236338664,2275.4315419056356,165,25,18
91,102446,2024-02-16 14:00:00,46,6,medium,1.0485538432295316,0.5611467394676457,34807.94139108049,1689,1028,91
3,88650,2024-02-16 14:00:00,46,5,medium,1.1249184221693924,0.5100083776379869,19301.99819058134,968,597,145
5,43262,2024-02-16 14:00:00,46,11,weak,0.6138917368153555,0.7676012793565609,3142.5606225777174,103,41,19
6,463511,2024-02-16 14:00:00,46,7,weak,0.5251563387980186,0.5217606070919224,51512.47203819019,2375,787,53
9,20478,2024-02-16 14:00:00,46,0,strong,1.6444421370419162,0.28206883654631193,5170.674150761308,658,146,118
27,16632,2024-02-16 14:00:00,46,0,strong,1.6444421370419162,0.8364897406840615,4374.848393641863,607,181,93
35,131995,2024-02-16 14:00:00,46,2,medium,0.9529304658240961,0.6237048887047806,6345.226301671088,401,65,72
47,46825,2024-02-16 14:00:00,46,14,weak,0.5660353019298114,0.6518857847716993,3098.1073836518426,120,34,19
62,203146,2024-02-16 14:00:00,46,3,strong,1.5930503233038356,0.9635090297650776,65629.07718822475,3747,767,455
110,3125,2024-02-16 14:00:00,46,0,strong,1.6444421370419162,0.6524635181805689,953.3044381493659,120,29,24
65,356811,2024-02-16 14:00:00,46,5,medium,1.1249184221693924,0.3208491280971746,146107.74055956822,8352,4007,1470
69,22107,2024-02-16 14:00:00,46,5,medium,1.1249184221693924,0.06271588542539795,889.2434252750572,49,21,8
76,50618,2024-02-16 14:00:00,46,8,weak,0.6225024375087379,0.3000114955121519,4470.677829331267,255,25,9
80,65870,2024-02-16 14:00:00,46,14,weak,0.5660353019298114,0.4250974049601252,53464.187627159474,2947,732,322
82,363829,2024-02-16 14:00:00,46,9,weak,0.6458972338226908,0.6468325678677787,36183.67929820653,1766,231,151
85,23367,2024-02-16 14:00:00,46,2,medium,0.9529304658240961,0.4293843135795193,4429.802644257711,316,51,50
90,81294,2024-02-16 14:00:00,46,11,weak,0.6138917368153555,0.67312562143977,93536.56980934445,2635,1029,552
64,49688,2024-02-16 14:00:00,46,0,strong,1.6444421370419162,0.8438583870595938,17297.042928938125,2543,640,320
106,144081,2024-02-17 22:00:00,47,19,strong,1.342960220819816,0.8262113442120352,59573.8547839513,5797,556,603
113,16534,2024-02-17 22:00:00,47,1,medium,0.9642066561450202,1.0,1697.138003192661,211,31,20
120,44416,2024-02-17 22:00:00,47,14,weak,0.5660353019298114,0.5711546252454154,6870.513989288377,262,76,39
123,15688,2024-02-17 22:00:00,47,3,strong,1.5930503233038356,1.0,2980.9833849647002,226,41,18
124,6174,2024-02-17 22:00:00,47,9,weak,0.6458972338226908,0.5558912622810173,479.2542665547791,28,2,1
125,2077,2024-02-17 22:00:00,47,2,medium,0.9529304658240961,1.0,1359.9185489871825,75,17,11
133,55827,2024-02-17 22:00:00,47,15,medium,1.004973293027726,0.9687678681861531,25434.226673209105,2551,557,283
151,16556,2024-02-17 22:00:00,47,16,medium,0.8032338706120044,0.6114504256284911,1670.7187055595223,77,16,4
173,31111,2024-02-17 22:00:00,47,3,strong,1.5930503233038356,0.46592213079190914,6831.034972938505,376,95,54
163,187150,2024-02-17 22:00:00,47,14,weak,0.5660353019298114,0.26523783751980734,2671.6120710819905,142,34,15
172,47293,2024-02-17 22:00:00,47,0,strong,1.6444421370419162,0.5775684918183636,9943.367155008176,1492,393,251
176,107263,2024-02-17 22:00:00,47,12,medium,0.9303320079749579,0.4832244118774696,16816.89586951643,887,232,187
183,22072,2024-02-17 22:00:00,47,4,weak,0.7170110626873821,0.4196108317593586,1784.8325460346105,48,11,3
184,146163,2024-02-17 22:00:00,47,18,strong,1.3469450415996582,0.4162599727990347,49708.46261788178,2819,389,591
193,4086,2024-02-17 22:00:00,47,18,strong,1.3469450415996582,0.6632360866650299,394.82498192679446,21,3,3
89,94968,2024-02-17 22:00:00,47,12,medium,0.9303320079749579,0.727989815315666,45038.44109328744,2291,617,525
155,105669,2024-02-17 22:00:00,47,11,weak,0.6138917368153555,0.7013612680414248,3597.612657587388,99,47,21
85,23367,2024-02-17 22:00:00,47,7,weak,0.5251563387980186,0.6953671510936913,895.7809298366432,40,15,0
92,14222,2024-02-17 22:00:00,47,12,medium,0.9303320079749579,0.5619521572861467,5270.738550171156,253,105,56
67,31587,2024-02-17 22:00:00,47,0,strong,1.6444421370419162,1.0,30304.177256610084,4703,912,556
78,45916,2024-02-17 22:00:00,47,12,medium,0.9303320079749579,0.5981374168270408,8484.35149362279,472,160,124
3,88650,2024-02-17 22:00:00,47,3,strong,1.5930503233038356,0.5449500948073785,8753.524774399582,459,100,70
5,43262,2024-02-17 22:00:00,47,19,strong,1.342960220819816,0.6242715021377637,7485.293870571662,573,83,92
6,463511,2024-02-17 22:00:00,47,4,weak,0.7170110626873821,0.7093863855223485,167018.32160312,4525,1183,230
7,7817,2024-02-17 22:00:00,47,3,strong,1.5930503233038356,0.49308120407587874,1692.2163272702855,104,17,11
17,31057,2024-02-17 22:00:00,47,11,weak,0.6138917368153555,0.802489707417987,3655.542372790699,104,45,24
20,199706,2024-02-17 22:00:00,47,17,medium,1.1991848264382745,0.14443573234823862,2901.1413009173098,146,17,20
28,42203,2024-02-17 22:00:00,47,15,medium,1.004973293027726,0.349743837640012,2999.508643779591,297,76,39
29,57570,2024-02-17 22:00:00,47,10,weak,0.7075894724136546,0.6987216655139025,3335.317276461428,139,31,13
8,20635,2024-02-17 22:00:00,47,14,weak,0.5660353019298114,0.6347803991904238,749.6130883129341,37,9,5
39,187607,2024-02-17 22:00:00,47,13,weak,0.7605451499124486,0.6252269015328842,20704.772339179905,1815,215,48
43,18942,2024-02-17 22:00:00,47,16,medium,0.8032338706120044,0.8948152990094164,3943.9871447055702,178,37,10
47,46825,2024-02-17 22:00:00,47,12,medium,0.9303320079749579,0.031087616272916903,191.36581795709228,10,3,2
55,25955,2024-02-17 22:00:00,47,0,strong,1.6444421370419162,0.38110013922472835,204.04263730643174,30,7,3
60,42549,2024-02-17 22:00:00,47,9,weak,0.6458972338226908,0.696139865823758,6003.4665717617445,347,46,27
61,70457,2024-02-17 22:00:00,47,6,medium,1.0485538432295316,0.7786577034619132,33742.52168387238,1606,944,91
34,160482,2024-02-17 22:00:00,47,3,strong,1.5930503233038356,0.7291326562280809,142522.85253682968,9560,2017,1203
64,49688,2024-02-17 22:00:00,47,11,weak,0.6138917368153555,0.26911157484552145,5123.897199860968,173,62,28
128,9892,2024-02-18 22:00:00,48,8,weak,0.6225024375087379,0.7790630509876455,3264.8031607186103,173,22,5
121,133390,2024-02-18 22:00:00,48,15,medium,1.004973293027726,1.0,60794.60637243371,5422,1832,590
117,125574,2024-02-18 22:00:00,48,12,medium,0.9303320079749579,1.0,15112.467216572253,729,268,171
196,10074,2024-02-18 22:00:00,48,10,weak,0.7075894724136546,0.684383086703989,1967.8264074664855,91,13,7
99,16063,2024-02-18 22:00:00,48,17,medium,1.1991848264382745,0.01,18.090181963300378,1,0,0
103,16569,2024-02-18 22:00:00,48,6,medium,1.0485538432295316,0.8594759069089303,3637.2635793232007,170,92,10
94,235754,2024-02-18 22:00:00,48,15,medium,1.004973293027726,0.4365276721325302,25680.440466028926,2527,742,301
85,23367,2024-02-18 22:00:00,48,7,weak,0.5251563387980186,0.42160789077214267,151.6587968730102,7,2,0
136,16094,2024-02-18 22:00:00,48,9,weak,0.6458972338226908,0.9476466083627079,8647.056846092104,448,57,41
109,65083,2024-02-18 22:00:00,48,10,weak,0.7075894724136546,0.6347764805480888,4343.288195247905,212,41,15
140,15189,2024-02-18 22:00:00,48,10,weak,0.7075894724136546,0.5972303305665632,294.94310435802294,11,2,1
187,512862,2024-02-18 22:00:00,48,19,strong,1.342960220819816,0.46896113129976763,115710.63833263452,10279,1212,1352
148,10420,2024-02-18 22:00:00,48,16,medium,0.8032338706120044,0.7799547653916218,1160.9429893931579,53,10,3
149,11601,2024-02-18 22:00:00,48,6,medium,1.0485538432295316,0.6189996798319971,6418.141325925329,263,183,21
151,16556,2024-02-18 22:00:00,48,17,medium,1.1991848264382745,0.7059876158305747,923.4635343853134,51,6,7
154,22646,2024-02-18 22:00:00,48,8,weak,0.6225024375087379,0.39914247858365326,4148.29890200146,192,29,6
174,53151,2024-02-18 22:00:00,48,17,medium,1.1991848264382745,0.6536923941776123,2199.3849251001766,126,16,14
177,27630,2024-02-18 22:00:00,48,3,strong,1.5930503233038356,1.0,296.55704859494335,17,3,1
186,9043,2024-02-18 22:00:00,48,17,medium,1.1991848264382745,0.9463545623745933,4465.7357948697045,282,36,34
188,34932,2024-02-18 22:00:00,48,1,medium,0.9642066561450202,0.83351681541381,3216.130917776713,346,66,46
193,4086,2024-02-18 22:00:00,48,18,strong,1.3469450415996582,0.9258836641420185,348.48074657624954,15,2,3
80,65870,2024-02-18 22:00:00,48,3,strong,1.5930503233038356,0.2898664727062933,27185.539780064435,1988,316,220
143,32520,2024-02-18 22:00:00,48,12,medium,0.9303320079749579,0.8115783717612091,604.8011915829203,29,10,8
75,28034,2024-02-18 22:00:00,48,9,weak,0.6458972338226908,0.4476481376393649,1943.9502060604107,92,11,7
55,25955,2024-02-18 22:00:00,48,14,weak,0.5660353019298114,0.4380843077201966,554.0139927090939,22,8,3
72,8825,2024-02-18 22:00:00,48,8,weak,0.6225024375087379,0.8317904501535162,388.51711033429234,23,2,0
74,138485,2024-02-18 22:00:00,48,14,weak,0.5660353019298114,0.4723940255961217,15214.840407104897,837,231,114
3,88650,2024-02-18 22:00:00,48,3,strong,1.5930503233038356,0.6706544635048214,59567.178265628194,3494,843,516
4,115387,2024-02-18 22:00:00,48,17,medium,1.1991848264382745,0.7653404384433131,77093.90951478975,4236,482,617
9,20478,2024-02-18 22:00:00,48,12,medium,0.9303320079749579,0.808689903219963,10294.426045506525,422,200,111
10,78782,2024-02-18 22:00:00,48,19,strong,1.342960220819816,0.6518440748117535,20899.161499683032,2136,219,227
19,110788,2024-02-18 22:00:00,48,3,strong,1.5930503233038356,0.4616229927523365,15984.884123756336,1242,164,118
20,199706,2024-02-18 22:00:00,48,12,medium,0.9303320079749579,0.9243596495705033,11043.176595037936,423,213,129
27,16632,2024-02-18 22:00:00,48,19,strong,1.342960220819816,0.7462966887710382,7533.812868274978,717,61,98
31,9341,2024-02-18 22:00:00,48,15,medium,1.004973293027726,0.47479937261537747,3191.0978737606106,283,76,38
33,21291,2024-02-18 22:00:00,48,11,weak,0.6138917368153555,0.5047415455188065,3012.437150189609,77,35,19
6,463511,2024-02-18 22:00:00,48,7,weak,0.5251563387980186,0.06044771950692562,14492.70156894607,605,209,17
45,6102,2024-02-18 22:00:00,48,10,weak,0.7075894724136546,0.789798606981775,7715.88445146834,357,63,32
37,23060,2024-02-18 22:00:00,48,19,strong,1.342960220819816,0.5286865519417316,5961.4188317225835,486,61,64
68,143810,2024-02-18 22:00:00,48,4,weak,0.7170110626873821,1.0,26991.64689020349,989,192,46
71,32423,2024-02-18 22:00:00,48,14,weak,0.5660353019298114,0.8748918606530711,5735.479000406647,298,73,38
59,210451,2024-02-18 22:00:00,48,6,medium,1.0485538432295316,0.512147146125308,4876.582003149672,268,139,14
60,42549,2024-02-18 22:00:00,48,4,weak,0.7170110626873821,0.5434100744435528,8283.664202411663,282,43,10
54,65540,2024-02-18 22:00:00,48,9,weak,0.6458972338226908,0.5938752394196032,8633.228045748525,489,64,31
52,6365,2024-02-18 22:00:00,48,3,strong,1.5930503233038356,0.448415844019129,3323.5209331070937,218,40,24
48,21080,2024-02-18 22:00:00,48,15,medium,1.004973293027726,0.7217175280620453,37392.5733818043,3054,847,451
47,46825,2024-02-18 22:00:00,48,12,medium,0.9303320079749579,0.4591717898060115,4544.213292327672,187,75,60
57,20111,2024-02-18 22:00:00,48,5,medium,1.1249184221693924,0.708797287396184,3741.5802467121193,187,105,28
105,23999,2024-02-19 20:00:00,49,7,weak,0.5251563387980186,0.5198339545710227,3483.7031428621435,124,52,3
115,8434,2024-02-19 20:00:00,49,5,medium,1.1249184221693924,0.5190981372368421,289.94347955512717,13,6,2
119,6786,2024-02-19 20:00:00,49,10,weak,0.7075894724136546,0.6619837854160965,3031.9901797554617,149,21,10
145,27021,2024-02-19 20:00:00,49,0,strong,1.6444421370419162,0.8222908512454816,2566.9362573195663,428,102,57
155,105669,2024-02-19 20:00:00,49,18,strong,1.3469450415996582,1.0,15105.123805151243,855,116,145
157,15142,2024-02-19 20:00:00,49,4,weak,0.7170110626873821,0.7710864134721745,2979.639516230506,89,19,4
175,217859,2024-02-19 20:00:00,49,11,weak,0.6138917368153555,0.6664050115085499,7236.830491459642,199,97,40
164,111005,2024-02-19 20:00:00,49,1,medium,0.9642066561450202,0.8409128186422861,9919.635995923092,1220,201,127
166,111640,2024-02-19 20:00:00,49,10,weak,0.7075894724136546,0.7916018224405517,6488.326347601924,318,62,21
167,48540,2024-02-19 20:00:00,49,13,weak,0.7605451499124486,0.6060165812268902,27193.79436000494,2018,266,50
184,146163,2024-02-19 20:00:00,49,14,weak,0.5660353019298114,0.8708399791160536,17424.65110196308,704,190,109
188,34932,2024-02-19 20:00:00,49,7,weak,0.5251563387980186,0.27025279834591465,709.9341631444178,32,12,0
197,24997,2024-02-19 20:00:00,49,0,strong,1.6444421370419162,0.7721460530638244,8577.454757228239,1205,332,217
83,40657,2024-02-19 20:00:00,49,1,medium,0.9642066561450202,0.3666459581033144,4079.2194991147594,367,82,65
158,231951,2024-02-19 20:00:00,49,11,weak,0.6138917368153555,0.7817456632090086,45848.81656392012,1375,673,249
79,13681,2024-02-19 20:00:00,49,6,medium,1.0485538432295316,0.30309362319969263,3643.6340604379934,168,107,9
37,23060,2024-02-19 20:00:00,49,18,strong,1.3469450415996582,0.86373421135413,23345.28501022393,1114,203,240
73,8637,2024-02-19 20:00:00,49,11,weak,0.6138917368153555,0.5498122021617505,2142.4315536553786,71,30,14
5,43262,2024-02-19 20:00:00,49,19,strong,1.342960220819816,0.9919068866837992,1566.0720598213115,160,16,15
9,20478,2024-02-19 20:00:00,49,19,strong,1.342960220819816,0.7903608240444691,1359.5584781193459,116,15,16
16,86336,2024-02-19 20:00:00,49,13,weak,0.7605451499124486,0.9721863765149054,8774.723697856753,780,108,19
74,138485,2024-02-19 20:00:00,49,3,strong,1.5930503233038356,0.9153261423340453,90097.5603055562,4817,1117,697
23,28342,2024-02-19 20:00:00,49,11,weak,0.6138917368153555,0.3954867912847861,638.5400612972396,18,9,4
26,75760,2024-02-19 20:00:00,49,3,strong,1.5930503233038356,1.0,6398.807211134175,456,95,54
31,9341,2024-02-19 20:00:00,49,15,medium,1.004973293027726,0.5284237440800087,1260.5916532620865,122,28,16
22,5821,2024-02-19 20:00:00,49,10,weak,0.7075894724136546,0.42260463593013825,380.4126749787626,18,3,1
40,85079,2024-02-19 20:00:00,49,15,medium,1.004973293027726,0.3557081014162284,7962.665687405388,631,232,102
42,50038,2024-02-19 20:00:00,49,18,strong,1.3469450415996582,0.4867203619661834,6524.429791261639,355,51,71
48,21080,2024-02-19 20:00:00,49,1,medium,0.9642066561450202,0.8379592020173439,43831.42352219793,4114,1189,683
58,4323,2024-02-19 20:00:00,49,14,weak,0.5660353019298114,0.8398061539974971,201.33503757457314,7,2,1
65,356811,2024-02-19 20:00:00,49,3,strong,1.5930503233038356,0.1372544147919972,16771.762898053457,1199,191,131
67,31587,2024-02-19 20:00:00,49,5,medium,1.1249184221693924,1.0,21813.934969641472,930,523,152
35,131995,2024-02-19 20:00:00,49,11,weak,0.6138917368153555,0.7220325151666888,100538.14788659045,3009,1219,682
158,231951,2024-02-20 08:00:00,50,17,medium,1.1991848264382745,0.31224660660258036,3647.380448076701,238,25,21
121,133390,2024-02-20 08:00:00,50,14,weak,0.5660353019298114,0.5204977641961972,16400.64689518034,744,240,104
133,55827,2024-02-20 08:00:00,50,11,weak,0.6138917368153555,0.3578878874815086,4574.64319978605,145,53,29
135,149819,2024-02-20 08:00:00,50,17,medium,1.1991848264382745,0.6638540363253119,1329.4380024533439,65,8,9
144,21008,2024-02-20 08:00:00,50,9,weak,0.6458972338226908,0.45393244145949535,4219.656093908723,189,28,20
147,2432,2024-02-20 08:00:00,50,11,weak,0.6138917368153555,0.7912839157896153,507.4484738190133,12,5,2
153,26923,2024-02-20 08:00:00,50,13,weak,0.7605451499124486,0.623426536130652,2484.008491982488,202,29,5
167,48540,2024-02-20 08:00:00,50,15,medium,1.004973293027726,0.6637323384911122,13991.218353914757,1182,407,139
119,6786,2024-02-20 08:00:00,50,1,medium,0.9642066561450202,0.5646016373681682,9969.139088963717,1159,209,142
182,264441,2024-02-20 08:00:00,50,14,weak,0.5660353019298114,0.7644365737558058,4465.7813614284705,206,67,30
186,9043,2024-02-20 08:00:00,50,18,strong,1.3469450415996582,0.9077062962333237,4968.662305088884,237,48,45
188,34932,2024-02-20 08:00:00,50,18,strong,1.3469450415996582,0.5584541938436469,4153.5906799802715,170,38,47
189,10884,2024-02-20 08:00:00,50,16,medium,0.8032338706120044,0.9940861061215348,4199.638786575658,237,32,10
192,51263,2024-02-20 08:00:00,50,8,weak,0.6225024375087379,0.20285192133613594,3687.9613861726407,164,19,6
196,10074,2024-02-20 08:00:00,50,19,strong,1.342960220819816,0.6036905431667337,4448.965536767171,455,37,41
197,24997,2024-02-20 08:00:00,50,15,medium,1.004973293027726,0.7667225957361681,2976.287861379549,251,70,29
198,103349,2024-02-20 08:00:00,50,19,strong,1.342960220819816,0.6100161661227176,25666.871163686315,2367,217,338
170,11086,2024-02-20 08:00:00,50,0,strong,1.6444421370419162,0.7173674911890561,6532.8402089584115,1118,207,140
115,8434,2024-02-20 08:00:00,50,3,strong,1.5930503233038356,0.28749284050172685,124.33495474860662,7,1,0
164,111005,2024-02-20 08:00:00,50,14,weak,0.5660353019298114,0.9717915877847617,11359.702918473302,421,167,67
105,23999,2024-02-20 08:00:00,50,19,strong,1.342960220819816,0.01,245.7365986286541,18,2,2
5,43262,2024-02-20 08:00:00,50,11,weak,0.6138917368153555,0.5722079583817716,1837.338761944507,44,26,11
17,31057,2024-02-20 08:00:00,50,13,weak,0.7605451499124486,0.5472504586030204,2557.764586751048,205,23,4
39,187607,2024-02-20 08:00:00,50,1,medium,0.9642066561450202,0.9064220161114629,27920.493472510163,3262,727,367
43,18942,2024-02-20 08:00:00,50,3,strong,1.5930503233038356,0.97788077647219,13110.535947507642,905,188,114
55,25955,2024-02-20 08:00:00,50,11,weak,0.6138917368153555,0.7746097819816394,629.1634717798211,14,7,3
62,203146,2024-02-20 08:00:00,50,14,weak,0.5660353019298114,0.5639463025643074,72312.15303440328,3870,967,488
69,22107,2024-02-20 08:00:00,50,5,medium,1.1249184221693924,0.6514904717862542,16893.785151059416,721,485,125
81,868084,2024-02-20 08:00:00,50,2,medium,0.9529304658240961,0.32238276764448626,34636.87491535821,1890,361,314
36,8920,2024-02-20 08:00:00,50,16,medium,0.8032338706120044,0.3790780487140625,153.1946925820611,7,1,0
113,16534,2024-02-20 08:00:00,50,5,medium,1.1249184221693924,0.5279897978347744,3036.6518250553468,180,74,25
85,23367,2024-02-20 08:00:00,50,7,weak,0.5251563387980186,0.6164944649599821,3868.2293063480065,133,54,4
89,94968,2024-02-20 08:00:00,50,5,medium,1.1249184221693924,0.5747523727077326,24273.39259483384,1426,551,179
90,81294,2024-02-20 08:00:00,50,17,medium,1.1991848264382745,0.01,105.67677921262715,6,0,0
91,102446,2024-02-20 08:00:00,50,4,weak,0.7170110626873821,0.6275441181602684,17928.2648997956,484,92,23
93,122922,2024-02-20 08:00:00,50,18,strong,1.3469450415996582,0.9220601505113304,99881.5121868792,5311,711,1105
95,89316,2024-02-20 08:00:00,50,10,weak,0.7075894724136546,0.7882261609894583,20050.306080514154,992,174,76
99,16063,2024-02-20 08:00:00,50,4,weak,0.7170110626873821,0.4671748071128028,310.66121689263304,9,1,0
82,363829,2024-02-20 08:00:00,50,10,weak,0.7075894724136546,0.772722669608766,51457.61587851208,2560,421,201
99,16063,2024-02-21 22:00:00,51,4,weak,0.7170110626873821,0.3994759199576516,215.85490857668063,7,1,0
102,8660,2024-02-21 22:00:00,51,11,weak,0.6138917368153555,0.5928189724391895,1024.020454836357,31,11,5
104,93923,2024-02-21 22:00:00,51,9,weak,0.6458972338226908,0.5830283147389715,27420.498979494532,1381,146,108
143,32520,2024-02-21 22:00:00,51,4,weak,0.7170110626873821,1.0,2942.221323291306,79,21,5
157,15142,2024-02-21 22:00:00,51,16,medium,0.8032338706120044,0.2840887631175717,364.8004301457853,21,3,1
159,45894,2024-02-21 22:00:00,51,14,weak,0.5660353019298114,0.8417830325745601,7735.095941762867,408,122,46
177,27630,2024-02-21 22:00:00,51,13,weak,0.7605451499124486,1.0,2789.7853534852643,223,29,5
164,111005,2024-02-21 22:00:00,51,5,medium,1.1249184221693924,0.42662145916810745,10873.05094934254,448,255,94
165,54368,2024-02-21 22:00:00,51,2,medium,0.9529304658240961,0.7548800040993846,6151.626587665921,405,77,54
170,11086,2024-02-21 22:00:00,51,0,strong,1.6444421370419162,0.01,68.13634660801836,8,2,1
178,4418,2024-02-21 22:00:00,51,8,weak,0.6225024375087379,0.23007175390052623,104.54817925418784,5,0,0
198,103349,2024-02-21 22:00:00,51,9,weak,0.6458972338226908,0.8721719878178407,10591.938492446863,664,71,39
91,102446,2024-02-21 22:00:00,51,4,weak,0.7170110626873821,0.8094438704661363,19159.938700450333,539,126,24
163,187150,2024-02-21 22:00:00,51,14,weak,0.5660353019298114,0.36100585976934607,3583.72579804379,138,49,20
83,40657,2024-02-21 22:00:00,51,0,strong,1.6444421370419162,0.4439908685184726,10771.75372186676,1433,445,220
92,14222,2024-02-21 22:00:00,51,9,weak,0.6458972338226908,0.44961045169101416,182.45304599671195,11,1,0
77,62931,2024-02-21 22:00:00,51,16,medium,0.8032338706120044,1.0,5054.644172149907,254,50,13
78,45916,2024-02-21 22:00:00,51,13,weak,0.7605451499124486,0.24977802613706923,2931.9677889276522,238,36,7
3,88650,2024-02-21 22:00:00,51,13,weak,0.7605451499124486,0.4176688553678198,3817.5824370189785,282,37,8
6,463511,2024-02-21 22:00:00,51,0,strong,1.6444421370419162,0.6171508785196271,26260.60882784596,4498,892,695
14,26269,2024-02-21 22:00:00,51,4,weak,0.7170110626873821,0.8849684305658723,1530.0725371311935,52,9,2
17,31057,2024-02-21 22:00:00,51,3,strong,1.5930503233038356,0.8012722451436519,7428.465991451266,427,75,45
20,199706,2024-02-21 22:00:00,51,12,medium,0.9303320079749579,0.09820846025519217,2037.3372129921988,94,30,25
25,31796,2024-02-21 22:00:00,51,13,weak,0.7605451499124486,0.6133981240107252,2241.013360175301,149,20,4
13,18878,2024-02-21 22:00:00,51,8,weak,0.6225024375087379,0.8069623935542783,4360.522035996783,246,24,7
38,41602,2024-02-21 22:00:00,51,14,weak,0.5660353019298114,0.6491718621183401,767.4489187993627,31,9,5
48,21080,2024-02-21 22:00:00,51,15,medium,1.004973293027726,1.0,9691.01670121109,945,233,126
52,6365,2024-02-21 22:00:00,51,16,medium,0.8032338706120044,0.21715238241763626,452.27905019718463,20,3,1
66,80247,2024-02-21 22:00:00,51,14,weak,0.5660353019298114,1.0,26429.845229908195,1065,365,209
73,8637,2024-02-21 22:00:00,51,10,weak,0.7075894724136546,0.6501701871603032,739.4465167873434,35,5,2
37,23060,2024-02-21 22:00:00,51,4,weak,0.7170110626873821,0.5548796480522333,3596.1048679668183,122,23,5
136,16094,2024-02-22 20:00:00,52,0,strong,1.6444421370419162,0.6429849307433843,8342.225970803693,1161,287,159
115,8434,2024-02-22 20:00:00,52,17,medium,1.1991848264382745,0.42744952579847256,64.65820218152827,3,0,0
116,22755,2024-02-22 20:00:00,52,3,strong,1.5930503233038356,1.0,11047.994961496252,684,163,87
119,6786,2024-02-22 20:00:00,52,1,medium,0.9642066561450202,0.8598967742831755,3878.2841860951057,460,93,56
110,3125,2024-02-22 20:00:00,52,0,strong,1.6444421370419162,0.32961822606741176,2119.1594904525573,316,82,55
125,2077,2024-02-22 20:00:00,52,12,medium,0.9303320079749579,1.0,78.4346407068111,3,1,1
132,54557,2024-02-22 20:00:00,52,0,strong,1.6444421370419162,0.7893081095919265,5182.268299453678,781,199,132
134,23824,2024-02-22 20:00:00,52,18,strong,1.3469450415996582,0.5134463338915779,925.4621581770976,46,7,9
