rolling_weighted_median,rolling_volatility,posting_frequency,cluster_entropy,cluster_id,posting_time_bucket,content_quality,survived,account_id,follower_count,timestamp,reach_24h,cluster_tier,likes,comments,likes_1h,likes_3h,likes_6h,comments_1h,comments_3h,comments_6h
4852.102763013,3786.866610631118,3.0,0.9502705389332347,16,3,0.5852524454040066,0,156,12220,2024-02-03 18:00:00,1941.6968160322144,medium,123,19,21,60,95,4,10,13
566.4761834264978,20040.110232657065,5.0,1.515707951585713,7,3,0.624224879139517,1,167,48540,2024-02-03 18:00:00,15070.427632364861,weak,636,234,181,326,493,62,172,172
5689.1304558301,34493.11336997967,5.0,1.5229550670313183,9,3,0.46265279201831055,1,175,217859,2024-02-03 18:00:00,10699.884928477602,weak,613,79,124,201,407,17,36,62
7428.971387004459,24451.18278887741,1.0,1.0986122883681095,19,3,0.7254497059552383,0,179,101948,2024-02-03 18:00:00,6024.93148666468,strong,512,66,110,295,453,19,56,56
4444.017319341895,448.6387328597507,3.0,1.2130075655799042,15,3,0.5914949158239565,0,124,6174,2024-02-03 18:00:00,474.1010010605721,medium,47,13,10,26,40,2,5,7
9544.947733550518,9013.245751387383,1.0,1.6094379119341005,17,3,0.8150321106350891,1,158,231951,2024-02-03 18:00:00,59598.379724653125,medium,3397,505,1001,1385,2152,176,382,426
604.2095797917834,5623.336760541114,2.0,1.886696783958079,17,3,0.7588693609013133,1,45,6102,2024-02-04 22:00:00,4702.865897296481,medium,291,37,107,199,202,6,28,38
562.2665458679518,22592.4091275272,4.0,1.2206072641530175,19,3,0.1999206098162271,1,10,78782,2024-02-04 22:00:00,8502.246417729895,strong,794,77,172,534,674,26,49,54
2942.079279241508,2108.387034571366,0.0,1.0986122883681095,11,3,0.37442080575086184,1,11,24082,2024-02-04 22:00:00,3204.3216390852112,weak,101,45,9,45,82,9,28,28
2620.5020936971237,5365.082827122001,4.0,0.8675632281814611,0,3,0.25389831219562864,1,15,18710,2024-02-04 22:00:00,4218.566712780218,strong,643,172,216,367,590,39,98,196
20394.281453536827,2397.4897292866035,1.0,1.3321790398101223,3,3,0.43801167667003943,0,17,31057,2024-02-04 22:00:00,3651.077369218328,strong,218,46,62,141,175,14,38,54
5499.758592278528,3472.758675610614,4.0,1.5229550670313183,8,3,0.6941132935762961,1,26,75760,2024-02-04 22:00:00,16585.285630279555,weak,929,116,219,429,767,44,46,103
601.6556436423527,45150.07654992345,4.0,1.5498260453782016,3,3,0.8446921049619225,1,35,131995,2024-02-04 22:00:00,56181.28965679346,strong,3241,723,1325,2109,3681,155,427,561
35038.64280465825,5608.787285220685,3.0,1.0549201676861442,8,3,0.5774212877466791,0,71,32423,2024-02-04 22:00:00,10758.092714501989,weak,595,79,88,197,275,4,18,38
8814.477558002929,19253.012632341866,1.0,1.0549201676861442,7,3,0.27450565276141925,0,48,21080,2024-02-04 22:00:00,1839.8772329286662,weak,81,25,27,38,57,4,10,20
19503.941754753316,12598.471587162892,2.0,1.6094379119341005,10,3,0.3328175952735277,0,84,124910,2024-02-04 22:00:00,12310.39374638983,weak,556,120,157,373,420,28,39,106
5817.452943601925,72.7533193060086,1.0,1.3862943607198905,14,3,0.9553482266868447,0,58,4323,2024-02-04 22:00:00,37.89535559307851,weak,1,0,0,0,0,0,0,0
16073.39892936989,1125.9507182206023,6.0,1.8866967839580786,13,3,0.6194617281841645,0,55,25955,2024-02-04 22:00:00,1003.5407500463781,weak,66,8,9,18,35,0,1,5
430.329666058276,6065.425147164722,1.0,0.6931471803599453,3,3,0.7468883374007301,1,80,65870,2024-02-04 22:00:00,60206.32928189072,strong,4105,776,2108,2827,3943,156,736,802
8222.179081348531,4247.907183505235,2.0,1.0986122883681095,8,3,0.7066091650364443,0,78,45916,2024-02-04 22:00:00,2698.891467829691,weak,145,17,24,57,95,3,4,11
148888.9024230678,6544.525704395481,2.0,1.7328679507998632,15,3,0.1263075031886631,0,76,50618,2024-02-04 22:00:00,4839.983160755426,medium,418,146,77,259,322,50,74,117
1471.8392319376214,20527.914581584515,4.0,1.4750763105546947,6,3,0.6834984810742636,1,68,143810,2024-02-04 22:00:00,34664.55313217712,medium,1976,799,873,1202,1322,212,406,669
4813.158695259608,15524.24885828415,3.0,1.5607104085414063,11,3,0.38494802339464473,0,64,49688,2024-02-04 22:00:00,1381.133729997893,weak,38,20,5,14,28,3,11,13
5483.01980087239,11411.389842567674,2.0,1.0397207705399178,13,3,0.37186485090954585,0,60,42549,2024-02-04 22:00:00,2135.5340407262647,weak,179,19,46,78,139,1,9,11
2847.2188703573756,8279.269758340628,3.0,1.0789922075775833,1,3,0.504284594711394,1,103,16569,2024-02-04 22:00:00,7260.674060533395,medium,711,164,157,443,582,26,73,109
1941.6968160322144,4098.934805622003,5.0,1.162225544521092,0,3,0.26742013645526713,1,2,27900,2024-02-04 22:00:00,7904.908263326426,strong,1146,300,500,831,1067,98,202,241
2852.5285992168715,2048.405503660704,2.0,1.0114042644073515,8,3,1.0,1,87,5163,2024-02-04 22:00:00,6351.885791967895,weak,283,48,25,105,183,11,26,29
11058.758966974328,11900.508743147595,1.0,1.0986122883681095,12,3,0.5529463290243081,1,39,187607,2024-02-04 22:00:00,18433.23643146822,medium,1054,339,219,585,675,59,239,276
1439.665628286029,3952.1917547963567,3.0,1.242453324494,17,3,0.8844691655765005,1,111,16032,2024-02-04 22:00:00,21491.647070915682,medium,1182,168,273,589,800,42,79,124
40699.12402223055,5413.0599816621825,3.0,1.6957425335696348,2,3,0.3915988208607401,0,146,20906,2024-02-04 22:00:00,2227.287491615028,medium,120,19,29,54,89,4,6,14
7344.3850869859025,281.3087643600812,4.0,1.15374194230109,5,3,0.18396712669694365,0,115,8434,2024-02-04 22:00:00,126.74645055174216,medium,5,3,1,2,3,0,1,1
3116.7592458650747,2424.177476885219,3.0,1.5607104085414063,0,3,0.8280610786791393,1,118,8848,2024-02-04 22:00:00,23475.427052934865,strong,2887,705,679,1745,2569,168,560,781
3815.703155004209,607.4524424096443,1.0,1.0549201676861442,3,3,1.0,1,119,6786,2024-02-04 22:00:00,5126.171691392769,strong,272,55,109,170,306,18,25,39
2574.8273010594744,19727.490089019288,2.0,1.0114042644073518,14,3,0.5934079129352261,1,121,133390,2024-02-04 22:00:00,30902.56354592782,weak,1161,430,166,398,547,39,117,221
6420.759831541297,7712.100821475472,4.0,1.2130075655799042,7,3,0.40125196383107065,0,133,55827,2024-02-04 22:00:00,1050.3754257855608,weak,48,17,11,15,24,2,4,7
32486.08682871745,254.9343688691318,1.0,1.0986122883681095,2,3,0.9317924723762635,0,145,27021,2024-02-04 22:00:00,791.4147783192402,medium,43,8,13,35,36,1,4,7
5269.760294120442,5454.038347972974,6.0,1.3661588471692019,4,3,0.7002035511482624,0,192,51263,2024-02-04 22:00:00,2017.9684557150856,weak,67,10,12,37,42,2,5,9
2440.3523440880376,714.6081492419125,2.0,1.7917594686280547,8,3,0.5382241261494443,0,157,15142,2024-02-04 22:00:00,509.3856090711406,weak,22,3,1,5,10,0,0,1
12498.562345476681,11171.11970402863,4.0,1.5607104085414063,18,3,0.8618012453989953,1,176,107263,2024-02-04 22:00:00,43430.551112505615,strong,1927,327,795,1416,1479,86,232,233
1835.998550721342,3527.482142259542,4.0,1.0114042644073518,5,3,0.933386221750097,1,156,12220,2024-02-04 22:00:00,4643.857761583749,medium,276,121,61,111,201,29,75,89
696.6400696591578,2890.459193033053,5.0,1.5247073925301435,15,3,1.0,1,165,54368,2024-02-04 22:00:00,18486.068021774987,medium,1905,523,517,1674,1674,137,819,819
318.36239784567533,16394.440414646342,1.0,1.3321790398101223,16,3,0.5902262791204564,1,159,45894,2024-02-04 22:00:00,1172.4665505238975,medium,56,11,8,30,42,2,7,7
6874.140420953999,369.1133389624321,2.0,1.073542846008523,5,3,0.34119996505959355,0,112,13922,2024-02-04 22:00:00,1052.5949546371144,medium,46,27,9,30,41,6,18,27
7312.989426848902,6408.991898063225,1.0,1.7917594686280547,17,3,0.6877128121185824,1,191,48997,2024-02-04 22:00:00,10857.974616808839,medium,518,68,155,306,470,23,34,85
6094.337582421338,174960.05876381355,4.0,1.8343719695816239,4,3,0.6045638229554462,1,187,512862,2024-02-04 22:00:00,96386.09121377772,weak,3200,511,663,1571,2929,108,299,462
6491.6927195632215,17386.845721347785,1.0,1.7917594686280547,12,3,0.7175248747137412,1,158,231951,2024-02-04 22:00:00,21729.30645150391,medium,1089,383,172,617,985,46,334,334
6136.909505869687,2501.049842979822,2.0,0.9502705389332347,18,3,0.769817409900085,0,170,11086,2024-02-04 22:00:00,3138.6294076859444,strong,123,25,39,63,101,5,12,30
5689.1304558301,5361.297442836588,4.0,1.4270610428807247,0,3,0.7180567960355151,1,169,63166,2024-02-04 22:00:00,25459.475771127985,strong,3347,831,782,2562,2859,223,520,685
1160.0998594617145,1899.1116872485568,3.0,1.4750763105546947,12,3,0.8305204462577522,0,168,20811,2024-02-04 22:00:00,1063.4252207388145,medium,47,16,16,32,40,4,7,12
37355.56736542607,8709.577116482138,2.0,0.6931471803599453,12,3,0.7118072045223459,0,182,264441,2024-02-04 22:00:00,29921.264951043777,medium,1590,611,487,825,1654,90,282,466
16535.14591758815,1390.804888421243,3.0,1.7328679507998632,12,3,0.46645321017677577,0,98,10238,2024-02-05 18:00:00,9527.415789988601,medium,423,163,90,314,379,43,91,135
4620.768585674681,5754.187816868687,1.0,1.6094379119341005,5,3,0.3667986185543991,1,3,88650,2024-02-05 18:00:00,9578.385959447283,medium,406,218,138,273,314,72,94,127
2736.457727571308,1388.3824901820271,3.0,0.9404479882553265,8,3,0.44662784575622927,0,13,18878,2024-02-05 18:00:00,808.7774803709198,weak,48,4,7,15,29,0,1,1
474.1010010605721,28008.754630046005,3.0,1.6417347115875212,1,3,0.05828566050256986,1,19,110788,2024-02-05 18:00:00,671.3149082748902,medium,71,13,26,39,61,3,8,13
1731.7299552934423,8605.898652314745,4.0,0.9002560509685369,10,3,0.4550371137170273,1,29,57570,2024-02-05 18:00:00,8166.375575269732,weak,398,80,62,220,286,7,33,80
5674.30018123105,1628.8994544137843,2.0,1.277034259066139,15,3,0.05607724234367295,0,31,9341,2024-02-05 18:00:00,289.15341343245177,medium,29,8,6,17,22,1,3,4
236.0029198621396,39268.91695411849,2.0,0.6365141680948128,6,3,0.6267269817218292,1,43,18942,2024-02-05 18:00:00,6037.119693834948,medium,245,145,49,155,193,52,52,134
33049.88348088861,40665.76865690369,2.0,1.4941751377893084,4,3,0.502004034728136,1,44,148412,2024-02-05 18:00:00,96876.2068631928,weak,3420,630,600,1361,1957,84,355,355
1814.9554874009407,1643.483967162022,3.0,1.3862943607198905,0,3,0.4623669280217426,1,49,64797,2024-02-05 18:00:00,1918.5256607465988,strong,307,54,160,242,310,39,39,45
46704.20404502159,1890.0183468506548,0.0,1.3321790398101223,8,3,0.5384860675795855,0,56,31015,2024-02-05 18:00:00,3964.3075616639367,weak,233,22,26,83,110,3,7,9
6758.800033673956,14148.387796770487,2.0,1.3321790398101223,14,3,0.5540321015486481,1,62,203146,2024-02-05 18:00:00,15767.428977235359,weak,739,172,155,320,519,29,111,143
3538.4035821532225,461.76716323823,0.0,-1.000000082690371e-10,8,3,0.5767181200600012,0,70,79525,2024-02-05 18:00:00,3505.105862437157,weak,208,20,30,97,137,3,9,15
6468.040969132159,2963.9383649946258,3.0,1.277034259066139,17,3,0.8131446555816314,1,77,62931,2024-02-05 18:00:00,7045.726685765191,medium,460,42,63,307,339,11,31,34
2498.3987611148914,48751.12856616342,3.0,1.9792045166343244,13,3,0.43509558196244075,1,81,868084,2024-02-05 18:00:00,60662.165800555646,weak,4180,668,469,1599,2203,58,217,377
2738.6048524866137,32031.429536411848,3.0,1.1682824497765627,12,3,0.7653294176783407,1,89,94968,2024-02-05 18:00:00,22919.038142485464,medium,1303,462,306,642,996,85,168,395
9525.546741146321,8723.970110585335,5.0,1.6957425335696348,1,3,0.41115330895741165,0,54,65540,2024-02-05 18:00:00,3279.7577069553327,medium,334,60,73,140,196,27,44,44
9002.11160761521,22885.486427471442,0.0,1.3296613484547581,7,3,0.598048780342925,0,91,102446,2024-02-05 18:00:00,8327.842240503964,weak,384,130,38,193,228,31,41,83
3271.0298367358455,33592.28877342888,1.0,1.4270610428807247,8,3,0.6175807406203768,0,94,235754,2024-02-05 18:00:00,2594.1083473513318,weak,134,13,27,84,91,2,5,8
182.7354934021707,31963.599204001424,2.0,1.073542846008523,16,3,0.34005831886762133,1,41,53123,2024-02-05 18:00:00,13853.454362818158,medium,747,134,181,433,684,23,85,92
36528.21840950957,4027.415937468288,3.0,1.3862943606198905,17,3,1.0,0,171,118477,2024-02-05 18:00:00,24241.905342697682,medium,1113,173,224,894,894,24,79,156
8769.463942295435,17675.402868735582,0.0,1.0549201676861442,16,3,0.39631066761038625,0,74,138485,2024-02-05 18:00:00,5487.4224507681565,medium,288,53,42,153,272,23,33,50
13181.469982702883,6992.070394308114,4.0,2.0794415408798357,1,3,0.1831562556957386,0,154,22646,2024-02-05 18:00:00,3054.569754779681,medium,288,55,74,151,272,21,37,46
11693.325383848789,6079.806655059038,3.0,1.3296613484547581,10,3,0.6429446122019249,0,104,93923,2024-02-05 18:00:00,11047.040761457816,weak,528,82,116,193,364,23,57,78
3744.0376727692433,7287.9702160595825,4.0,1.5498260453782016,2,3,1.0,1,118,8848,2024-02-05 18:00:00,4403.221609556389,medium,279,41,72,120,211,7,30,30
8717.474668294675,2797.3683836453274,1.0,1.0296530137645736,3,3,0.8222926764411457,0,123,15688,2024-02-05 18:00:00,7030.803494725942,strong,466,71,106,295,373,16,42,45
2275.858333584352,424.22948574647546,4.0,1.1490596965706201,9,3,0.6007203247884783,0,124,6174,2024-02-05 18:00:00,759.1771711472529,weak,35,5,6,13,24,0,1,2
21029.1638303117,1771.6555441673265,4.0,1.4941751377893084,6,3,0.38075919112924456,0,127,24031,2024-02-05 18:00:00,3564.3207635404938,medium,198,92,65,107,151,8,46,58
8407.91085011107,937.1259086642908,1.0,1.6094379119341005,4,3,1.0,1,132,54557,2024-02-05 18:00:00,11083.404800584985,weak,281,74,40,131,201,10,33,57
12467.744279580977,551.0258397892081,3.0,1.5607104085414063,14,3,0.5293390975626902,0,148,10420,2024-02-05 18:00:00,399.30892814535116,weak,16,5,1,5,7,0,1,3
25719.018740796208,12231.918005161964,4.0,1.3296613484547581,17,3,0.5805698057500936,0,152,59445,2024-02-05 18:00:00,3375.6769398374868,medium,182,28,48,77,142,5,12,24
760.2270044421223,2966.4648142680758,2.0,1.7480673479460895,3,3,1.0,1,153,26923,2024-02-05 18:00:00,7007.146925295821,strong,374,75,85,223,342,19,37,79
633.0409007221817,532.3693111044308,3.0,1.4750763105546947,16,3,0.6519719331227988,0,142,3751,2024-02-05 18:00:00,232.9281215482471,medium,14,1,4,7,10,0,0,1
45589.391525814644,43577.44354177726,4.0,2.0431918697451206,8,3,0.47280999156617354,0,161,128034,2024-02-05 18:00:00,16728.880450616176,weak,920,89,153,323,452,7,37,51
406.0867285629275,5063.576934251789,6.0,1.512451177966448,14,3,1.0,1,165,54368,2024-02-05 18:00:00,11238.786810270996,weak,541,178,92,239,346,41,57,152
4966.29755994354,8019.679871390521,3.0,1.1537419423010902,8,3,0.6254256008095727,1,173,31111,2024-02-05 18:00:00,5349.870357272592,weak,291,35,49,140,213,8,11,25
53991.085411387074,4561.15220185825,3.0,1.310783677699714,1,3,1.0,0,181,59508,2024-02-05 18:00:00,18260.084569998136,medium,1930,405,461,1169,1172,99,154,244
31895.484534258918,6859.622749227135,2.0,1.5498260453782016,14,3,0.5187452125958896,0,184,146163,2024-02-05 18:00:00,6162.835236554263,weak,287,66,54,232,235,13,45,45
9544.947733550518,989.115404514146,1.0,1.0986122883681095,2,3,1.0,0,186,9043,2024-02-05 18:00:00,3821.0830020234653,medium,244,34,35,162,208,6,15,26
9531.054843898768,771.2346530069949,2.0,1.4750763105546947,8,3,0.9571100359319696,0,194,21617,2024-02-05 18:00:00,1919.5287094343505,weak,101,13,11,35,51,1,3,5
3003.082527377095,7151.996323512373,1.0,1.6094379119341005,11,3,0.382138701956419,1,160,35020,2024-02-05 18:00:00,3087.5954385329346,weak,80,43,14,26,56,3,19,26
18265.26575569354,5374.526192587415,2.0,1.5498260453782016,3,3,0.9687539152730743,0,116,22755,2024-02-05 18:00:00,9030.370631541753,strong,489,98,190,360,463,41,77,83
752.2906640925124,11866.311278023013,4.0,1.7677614715893295,12,3,0.34560287295808434,1,20,199706,2024-02-06 18:00:00,10703.040504839077,medium,481,149,85,257,330,18,76,136
1175.4346907848276,13994.615749439079,3.0,1.277034259066139,6,3,0.4214137400915972,1,18,84906,2024-02-06 18:00:00,21866.332933956,medium,925,600,250,697,943,165,424,509
12920.991753201053,1639.7353411678932,3.0,1.3862943607198905,4,3,1.0,0,14,26269,2024-02-06 18:00:00,6921.698886249423,weak,233,37,53,97,120,7,21,32
742.4057885338086,5257.254943761845,1.0,1.5607104085414063,18,3,0.794092943083553,1,3,88650,2024-02-06 18:00:00,9220.096712420518,strong,485,79,167,364,510,18,41,67
5622.082640389945,1897.0585508085808,1.0,1.0397207705399178,18,3,0.6293127385616877,1,11,24082,2024-02-06 18:00:00,27169.41848008436,strong,1263,188,278,971,1119,58,109,141
12866.976201968493,1577.724338278932,3.0,1.2130075655799042,4,3,0.01,0,31,9341,2024-02-06 18:00:00,33.80517542971575,weak,1,0,0,0,0,0,0,0
12310.39374638983,5111.617836719445,1.0,1.6094379119341005,0,3,0.5963908416765413,0,83,40657,2024-02-06 18:00:00,5642.207486048349,strong,908,165,261,796,956,45,99,180
1130.7225691049525,5415.74408409881,4.0,1.5607104085414063,17,3,0.6337049795014975,1,32,21334,2024-02-06 18:00:00,9895.513757974408,medium,445,75,128,293,327,19,53,59
6162.835236554263,290.47601842136567,2.0,1.2424533244940001,16,3,0.6008600305437234,0,36,8920,2024-02-06 18:00:00,364.70918773978605,medium,20,3,3,13,15,0,2,2
29452.49075036269,1243.4194636164757,2.0,1.8310204804135162,15,3,1.0,0,38,41602,2024-02-06 18:00:00,4980.9380489215255,medium,427,129,87,201,337,24,64,148
21729.30645150391,12346.029986415659,2.0,1.0397207705399178,15,3,0.901479614424259,0,39,187607,2024-02-06 18:00:00,5193.711346137286,medium,371,145,107,247,267,26,103,120
5665.786045192919,1550.1106473177933,3.0,1.3689223603402192,1,3,0.01,0,49,64797,2024-02-06 18:00:00,28.87171875345495,medium,3,0,0,1,2,0,0,0
9319.188191946283,8543.319299316092,5.0,1.8462202186216332,1,3,0.4564904534878775,1,54,65540,2024-02-06 18:00:00,21893.985865909777,medium,1854,462,311,956,1383,104,181,476
11693.325383848789,141.5993574074285,1.0,1.3321790398101223,14,3,0.7851924280414676,0,58,4323,2024-02-06 18:00:00,233.74161382449006,weak,11,3,0,6,6,0,1,2
8905.678582725375,586.0592192096948,3.0,1.8343719695816239,8,3,0.5098393562694137,0,72,8825,2024-02-06 18:00:00,326.6241310127383,weak,17,2,4,8,11,0,0,1
4278.338243358926,2785.217694442037,4.0,1.2130075655799042,19,3,0.8463765337087512,1,77,62931,2024-02-06 18:00:00,5403.148218111093,strong,566,58,180,387,546,7,41,49
1729.5173593987242,4076.3476840944,2.0,1.3862943607198905,5,3,0.621687346298437,1,78,45916,2024-02-06 18:00:00,11970.993021108025,medium,559,262,154,297,454,78,148,179
2847.2188703573756,1032.2862994156558,1.0,0.9556998908125343,6,3,0.2434358124519253,0,79,13681,2024-02-06 18:00:00,1513.5602326104215,medium,75,30,18,35,53,3,10,21
24386.261412661446,2272.3393056409777,2.0,1.7478680968667573,1,3,0.7113881259255851,0,12,16634,2024-02-06 18:00:00,1019.6663891188941,medium,110,23,25,35,80,6,11,17
29921.264951043777,6284.507128299865,3.0,1.8891591630540217,4,3,0.4404817401701632,0,76,50618,2024-02-06 18:00:00,25377.653854232427,weak,800,132,91,208,422,20,53,67
7040.907648265889,7310.177018498023,3.0,1.0986122883681095,11,3,0.3584073073031211,1,182,264441,2024-02-06 18:00:00,73014.79905681768,weak,2532,777,414,1059,1247,160,214,443
2082.750486333071,5375.550393339551,3.0,1.720193458619825,11,3,0.6499853761626243,0,146,20906,2024-02-06 18:00:00,1922.091070823902,weak,63,21,11,17,30,1,7,11
7004.582618348467,390.74915527419694,2.0,1.1490596965706201,11,3,0.5923125089873544,0,112,13922,2024-02-06 18:00:00,318.4692577386172,weak,9,4,1,4,7,0,1,2
19125.48100507902,6778.548539766204,2.0,1.277034259066139,15,3,1.0,0,111,16032,2024-02-06 18:00:00,6983.909161784507,medium,651,151,309,339,659,49,68,124
5318.28193474392,11596.260384135949,2.0,1.5607104085414063,10,3,0.024470407199266995,0,84,124910,2024-02-06 18:00:00,875.2630787792641,weak,45,6,3,13,22,0,2,3
9578.385959447283,32942.786551450336,1.0,1.6094379118341005,15,3,0.5117634934655665,0,94,235754,2024-02-06 18:00:00,3588.025109269331,medium,341,106,52,185,308,32,64,86
3204.3216390852112,640.0741401775925,0.0,0.9502705389332347,12,3,0.191132365953125,0,101,29807,2024-02-06 18:00:00,893.908076163573,medium,36,17,8,19,21,3,6,10
633.0409007221817,1366.291790762468,1.0,1.7328679507998632,12,3,1.0,1,113,16534,2024-02-06 18:00:00,2678.393316710233,medium,149,51,35,117,122,17,41,41
9483.369701307809,5733.462292373487,4.0,1.277034259066139,6,3,0.4780389449039962,1,104,93923,2024-02-06 18:00:00,15365.346225229066,medium,783,449,239,312,543,97,347,347
4411.716962176501,777.5839586484165,1.0,1.6094379119341005,12,3,0.5640777674073306,0,125,2077,2024-02-06 18:00:00,65.38584819498904,medium,3,1,0,1,2,0,0,0
2250.542714133695,15791.819145802852,1.0,1.3321790398101223,0,3,0.7630552687982965,1,106,144081,2024-02-06 18:00:00,57692.01523120207,strong,7126,2145,3232,3662,5819,658,1008,1359
2994.4856789677588,16618.499261552828,5.0,1.277034259066139,15,3,0.48613153915932805,1,152,59445,2024-02-06 18:00:00,39917.247866639365,medium,3055,1215,1009,1859,2612,480,679,979
18433.23643146822,16146.848702160582,2.0,1.945910148355313,12,3,0.9383334374767893,1,158,231951,2024-02-06 18:00:00,20098.112730766657,medium,960,305,218,725,914,84,119,287
1918.5256607465988,2671.4907339341707,5.0,1.6417347115875212,18,3,0.148359195642584,1,162,135650,2024-02-06 18:00:00,4186.87548435144,strong,166,32,35,114,126,5,21,25
4864.349748220534,5488.494840789163,0.0,0.7963116398738129,3,3,0.7455841770516414,1,166,111640,2024-02-06 18:00:00,10901.43622992284,strong,587,155,298,539,550,83,102,102
252.65486280684786,5469.825466653925,4.0,1.5810937495718238,10,3,0.6779547452819011,1,171,118477,2024-02-06 18:00:00,35816.318606824236,weak,1556,337,119,539,887,44,122,199
336.9438837664133,5019.41181672172,4.0,1.3138340327927471,11,3,1.0,1,181,59508,2024-02-06 18:00:00,9778.031171446746,weak,303,143,44,85,135,13,33,69
2698.891467829691,2480.4915261218875,0.0,1.3321790398101223,19,3,0.01,0,183,22072,2024-02-06 18:00:00,52.85953529342307,strong,4,0,1,2,3,0,0,0
2690.0833519025396,7601.404062588314,1.0,1.6094379119341005,7,3,0.39419460432410186,0,85,23367,2024-02-06 18:00:00,2142.525596487174,weak,104,31,10,25,44,5,6,12
91.34244108167589,6466.086705185065,3.0,1.4941751377893082,14,3,0.01,1,184,146163,2024-02-06 18:00:00,542.0501079418518,weak,20,8,2,4,13,1,2,5
15070.427632364861,18792.859224731837,3.0,1.5607104085414063,14,2,0.5785924021908894,1,62,203146,2024-02-07 14:00:00,40078.289619336734,weak,1694,476,331,585,1383,140,146,351
3054.569754779681,3038.5071849096244,2.0,0.6365141680948128,10,2,0.3215049525278308,0,28,42203,2024-02-07 14:00:00,1358.3546328168334,weak,55,11,5,17,24,1,2,5
7861.011102055057,871.520252535016,4.0,1.329661348454758,17,2,0.23913948581749153,0,57,20111,2024-02-07 14:00:00,844.1650065623202,medium,49,5,18,38,47,1,3,3
33049.88348088861,30633.472927621464,3.0,1.303092403261719,1,2,0.7835005033042438,0,41,53123,2024-02-07 14:00:00,25487.89201816832,medium,2144,650,717,978,1613,97,471,574
6673.19700721099,12461.954814049903,2.0,1.2130075655799042,12,2,0.75075556706822,1,40,85079,2024-02-07 14:00:00,37661.278267854046,medium,1494,568,454,977,1282,171,311,411
3454.8822877009934,640.5475149498534,2.0,1.5498260453782016,7,2,0.5809201794740658,0,30,4010,2024-02-07 14:00:00,360.0240715838837,weak,17,6,1,4,8,1,2,2
2629.6697238547154,42393.514095543695,3.0,1.7328679507998632,2,2,1.0,1,35,131995,2024-02-07 14:00:00,135444.3617457577,medium,9262,1543,2388,3579,5265,235,864,1088
2202.7704060624505,4362.459052543688,2.0,1.0735428460085232,1,2,0.913719126980508,1,33,21291,2024-02-07 14:00:00,7759.249315059778,medium,682,161,120,463,557,53,79,153
5423.736082334579,3117.655307436491,1.0,0.7356219394587946,18,2,0.9281515221245149,1,27,16632,2024-02-07 14:00:00,5934.405725288111,strong,304,53,97,176,250,25,37,46
20098.112730766657,13112.124190742112,4.0,1.2554823247787534,8,2,0.6811092572661078,0,18,84906,2024-02-07 14:00:00,10756.8438000686,weak,622,76,77,122,313,4,21,36
12623.9018327894,269.02866403313084,3.0,1.1537419423010902,16,2,0.9430622477235918,0,36,8920,2024-02-07 14:00:00,438.07526382056824,medium,26,4,5,22,24,1,2,2
2815.472987561592,12462.647329455725,2.0,1.0397207705399178,17,2,0.7868196011846298,1,67,31587,2024-02-07 14:00:00,25236.10413787917,medium,1559,146,572,986,1335,51,90,90
3008.933636971137,10829.533907136656,2.0,1.3321790398101223,13,2,0.7149205498756284,1,60,42549,2024-02-07 14:00:00,18529.37973377324,weak,1453,192,214,455,797,32,43,128
9899.936732434595,4022.7085810761796,3.0,1.5607104085414063,6,2,0.7018198415108527,0,114,15891,2024-02-07 14:00:00,3206.095581148883,medium,153,68,28,79,107,7,36,53
3979.8491918798704,2455.8800897652977,2.0,1.2554823247787534,19,2,0.7404433685750229,1,102,8660,2024-02-07 14:00:00,6903.427590928011,strong,535,78,194,334,561,17,47,61
2370.2616930469576,949.9119194482264,0.0,-1.000000082690371e-10,0,2,0.7049340662586271,1,95,89316,2024-02-07 14:00:00,43082.25817043252,strong,6562,1539,1688,5022,6478,250,1004,1298
1762.937869469653,33730.0385218335,2.0,1.7677614715893295,4,2,0.26538080118624763,1,94,235754,2024-02-07 14:00:00,6300.163195701417,weak,230,33,29,59,129,2,6,15
4859.695514545679,1339.6231541369975,2.0,1.7351264563629225,4,2,0.9784614569963505,1,113,16534,2024-02-07 14:00:00,4872.908142418705,weak,135,26,14,62,114,6,14,16
35038.64280465825,31001.036361673527,3.0,1.1209503922735833,11,2,0.29839634684760785,0,89,94968,2024-02-07 14:00:00,8631.082440543543,weak,235,109,46,127,153,17,50,87
2254.5875274807695,2308.278291805471,2.0,1.0042424727540764,2,2,1.0,1,87,5163,2024-02-07 14:00:00,2638.00994283278,medium,158,33,31,60,128,8,9,27
18970.260380697073,47389.20085148469,3.0,1.925121189990818,14,2,0.7144695115260845,1,81,868084,2024-02-07 14:00:00,32144.08297890296,weak,1297,507,214,534,833,125,332,357
5349.870357272592,996.6828842472748,2.0,0.9743147525693494,3,2,0.12966393326522233,0,79,13681,2024-02-07 14:00:00,4729.080100049571,strong,297,55,112,248,309,12,43,48
8335.83189167255,3721.3635341965337,2.0,1.0549201676861442,13,2,0.5379467315788949,0,75,28034,2024-02-07 14:00:00,4322.011074433704,weak,308,38,37,92,187,5,15,21
378.01804011583846,406.6062132244202,5.0,1.3592367001650065,9,2,0.8530244902177315,1,124,6174,2024-02-07 14:00:00,606.0053052299509,weak,28,4,7,13,16,0,1,1
